city,propertyUrl,zestimate,price,zipcode,beds,priceHistory,state,street,baths,sqfts,ownerPhone
Saint Augustine,http://www.zillow.com/homedetails/103-Village-Del-Lago-Cir-Saint-Augustine-FL-32080/47770695_zpid/,"$339,658","$349,900",32080,3 beds,,FL,103 Village Del Lago Cir,2 baths,"1,521 sqft",(904) 403-6123 
Maitland,http://www.zillow.com/homedetails/100-N-Thistle-Ln-Maitland-FL-32751/46220292_zpid/,"$754,214","$509,900",32751,4 beds,,FL,100 N Thistle Ln,4 baths,"4,032 sqft",(781) 696-7577 
Key Largo,http://www.zillow.com/homedetails/1530-Ocean-Bay-Dr-APT-202-Key-Largo-FL-33037/45805978_zpid/,"$345,470","$350,000",33037,2 beds,,FL,1530 Ocean Bay Dr APT 202,2 baths,"1,322 sqft",(305) 206-8835 
Daytona Beach,http://www.zillow.com/homedetails/1808-N-Oleander-Ave-Daytona-Beach-FL-32118/48007935_zpid/,"$100,121","$133,500",32118,2 beds,,FL,1808 N Oleander Ave,1 bath,822 sqft,(386) 292-5617 
Ponte Vedra Beach,http://www.zillow.com/homedetails/624-Ponte-Vedra-Blvd-Ponte-Vedra-Beach-FL-32082/2139242224_zpid/,"$356,374","$375,000",32082,3 beds,,FL,624 Ponte Vedra Blvd,2 baths,"1,440 sqft",(904) 545-7040 
Hernando,http://www.zillow.com/homedetails/3230-N-Boise-Pt-Hernando-FL-34442/98425305_zpid/,,"$18,500",34442,,,FL,3230 N Boise Pt,,,(866) 941-9889 
Miami Beach,http://www.zillow.com/homedetails/2962-Alton-Rd-Miami-Beach-FL-33140/43894027_zpid/,"$1,911,116","$1,699,000",33140,5 beds,,FL,2962 Alton Rd,4 baths,"4,286 sqft",(305) 878-5734 
Citrus Springs,http://www.zillow.com/homedetails/7861-N-Valhalla-Dr-Citrus-Springs-FL-34434/98404569_zpid/,,"$6,750",34434,,,FL,7861 N Valhalla Dr,,,(866) 941-9889 
West Palm Beach,http://www.zillow.com/homedetails/4311-Okeechobee-Blvd-LOT-72-West-Palm-Beach-FL-33409/46531204_zpid/,"$60,093","$106,500",33409,3 beds,,FL,4311 Okeechobee Blvd LOT 72,2 baths,"1,344 sqft",
Sarasota,http://www.zillow.com/homedetails/4841-Fallcrest-Cir-Sarasota-FL-34233/47511650_zpid/,"$516,615","$470,000",34233,4 beds,,FL,4841 Fallcrest Cir,3.5 baths,"3,145 sqft",(941) 536-4658 
Orange Park,http://www.zillow.com/homedetails/(Undisclosed-Address)-Orange-Park-FL-32003/2108755139_zpid/,,"$760,000",32003,7 beds,,FL,(Undisclosed Address),5 baths,"6,200 sqft",(904) 269-7111 
Palm Coast,http://www.zillow.com/homedetails/75-Putter-Dr-Palm-Coast-FL-32164/80408955_zpid/,"$291,544","$299,900",32164,5 beds,,FL,75 Putter Dr,4.5 baths,"3,940 sqft",(386) 793-9879 
Tampa,http://www.zillow.com/homedetails/15505-Bear-Creek-Dr-Tampa-FL-33624/44891455_zpid/,"$207,415","$259,900",33624,3 beds,,FL,15505 Bear Creek Dr,2 baths,"1,685 sqft",(813) 629-3458 
Carabelle,http://www.zillow.com/homedetails/Landing-Street-LOT-33-Carabelle-FL-32322/2100494734_zpid/,,"$9,500",32322,,,FL,Landing Street #LOT 33,,,(727) 378-5235 
Lake Worth,http://www.zillow.com/homedetails/3356-Arcara-Way-Lake-Worth-FL-33467/2100930965_zpid/,"$161,919","$86,900",33467,2 beds,,FL,3356 Arcara Way,2 baths,"2,207 sqft",(954) 830-5427 
Zephyrhills,http://www.zillow.com/homedetails/6929-Angus-Valley-Dr-Zephyrhills-FL-33544/46334352_zpid/,"$36,502","$60,000",33544,2 beds,,FL,6929 Angus Valley Dr,2 baths,744 sqft,(813) 898-9261 
Palm Bay,http://www.zillow.com/homedetails/397-San-Marino-Rd-SW-Palm-Bay-FL-32908/104080319_zpid/,"$202,683","$329,000",32908,5 beds,,FL,397 San Marino Rd SW,2.5 baths,"3,299 sqft",(317) 435-0188 
Bonita Springs,http://www.zillow.com/homedetails/26450-Sunderland-Dr-UNIT-2202-Bonita-Springs-FL-34135/54929343_zpid/,"$163,676","$192,900",34135,2 beds,,FL,26450 Sunderland Dr UNIT 2202,2 baths,"1,256 sqft",(937) 681-9867 
Tampa,http://www.zillow.com/homedetails/13604-Pub-Pl-Tampa-FL-33618/44903181_zpid/,"$368,539","$535,000",33618,5 beds,,FL,13604 Pub Pl,4 baths,"3,074 sqft",(813) 335-3225 
Niceville,http://www.zillow.com/homedetails/314-Goldenrod-Ct-Niceville-FL-32578/45987122_zpid/,"$145,661","$160,000",32578,3 beds,,FL,314 Goldenrod Ct,2 baths,"1,119 sqft",(850) 496-2533 
Palm Beach,http://www.zillow.com/homedetails/3605-S-Ocean-Blvd-APT-334-Palm-Beach-FL-33480/46882121_zpid/,"$206,826","$265,000",33480,2 beds,,FL,3605 S Ocean Blvd APT 334,2 baths,"1,204 sqft",
Tavares,http://www.zillow.com/homedetails/111-S-Disston-Ave-Tavares-FL-32778/45354952_zpid/,"$621,320","$615,000",32778,4 beds,,FL,111 S Disston Ave,4 baths,"3,708 sqft",(352) 343-7364 
Palm Coast,http://www.zillow.com/homedetails/56-N-Waterview-Dr-Palm-Coast-FL-32137/70748263_zpid/,,"$400,000",32137,,,FL,56 N Waterview Dr,,,(386) 313-5553 
Oakland Park,http://www.zillow.com/homedetails/4101-NE-18th-Ave-Oakland-Park-FL-33334/43083410_zpid/,"$537,964","$322,000",33334,5 beds,,FL,4101 NE 18th Ave,3 baths,"3,653 sqft",(754) 777-6980 
Tallahassee,http://www.zillow.com/homedetails/4283-Raleigh-Way-Tallahassee-FL-32311/80791992_zpid/,"$201,270","$224,999",32311,3 beds,,FL,4283 Raleigh Way,2 baths,"1,394 sqft",
Longwood,http://www.zillow.com/homedetails/299-Marjorie-Blvd-Longwood-FL-32750/47681590_zpid/,"$179,650","$195,000",32750,4 beds,,FL,299 Marjorie Blvd,2 baths,"1,964 sqft",(407) 579-8547 
Orlando,http://www.zillow.com/homedetails/10214-Cypress-Trail-Dr-Orlando-FL-32825/71065924_zpid/,"$225,067","$237,500",32825,3 beds,,FL,10214 Cypress Trail Dr,2 baths,"1,940 sqft",(407) 620-3168 
Gainesville,http://www.zillow.com/homedetails/2831-NE-16th-Dr-Gainesville-FL-32609/42727904_zpid/,"$81,511","$109,900",32609,3 beds,,FL,2831 NE 16th Dr,2 baths,"1,161 sqft",(352) 256-4947 
Seminole,http://www.zillow.com/homedetails/12400-Park-Blvd-APT-525-Seminole-FL-33772/47204306_zpid/,"$47,426","$86,500",33772,2 beds,,FL,12400 Park Blvd APT 525,1 bath,840 sqft,(727) 592-2976 
Melbourne,http://www.zillow.com/homedetails/2555-Pimlico-Ln-Melbourne-FL-32934/104134259_zpid/,,"$119,900",32934,,,FL,2555 Pimlico Ln,,,(317) 506-1410 
Coconut Grove,http://www.zillow.com/homedetails/3120-Mary-St-Coconut-Grove-FL-33133/43861529_zpid/,"$735,638","$789,000",33133,4 beds,,FL,3120 Mary St,3 baths,"2,100 sqft",(305) 710-1052 
Jacksonville,http://www.zillow.com/homedetails/8010-Congaree-Ct-N-Jacksonville-FL-32211/44523915_zpid/,"$110,104","$139,900",32211,3 beds,,FL,8010 Congaree Ct N,2 baths,"1,550 sqft",(904) 757-3581 
Sarasota,http://www.zillow.com/homedetails/5767-Timber-Lake-Dr-Sarasota-FL-34243/45731222_zpid/,"$258,530","$299,000",34243,3 beds,,FL,5767 Timber Lake Dr,2 baths,"1,764 sqft",(914) 282-1588 
Orlando,http://www.zillow.com/homedetails/150-E-Robinson-St-UNIT-2011-Orlando-FL-32801/2108048994_zpid/,"$346,681","$598,000",32801,2 beds,,FL,150 E Robinson St UNIT 2011,2 baths,"1,442 sqft",(917) 302-3332 
Miami,http://www.zillow.com/homedetails/3301-NE-1st-Ave-APT-2713-Miami-FL-33137/2101033713_zpid/,"$269,526","$279,000",33137,Studio,,FL,3301 NE 1st Ave APT 2713,1 bath,655 sqft,(305) 733-6519 
Citrus Springs,http://www.zillow.com/homedetails/1516-W-Pringle-Pl-Citrus-Springs-FL-34434/98414360_zpid/,,"$9,250",34434,,,FL,1516 W Pringle Pl,,,(866) 941-9889 
South Daytona Beach,http://www.zillow.com/homedetails/10-Coachman-Court-South-Daytona-Beach-FL-32119/2101146291_zpid/,"$56,644","$19,500",32119,2 beds,,FL,10 Coachman Court,2 baths,-- sqft,(386) 214-8694 
Fort Pierce,http://www.zillow.com/homedetails/4911-Jorgensen-Rd-Fort-Pierce-FL-34981/47815551_zpid/,"$159,869","$249,999",34981,3 beds,,FL,4911 Jorgensen Rd,2 baths,"1,519 sqft",
Davenport,http://www.zillow.com/homedetails/806-Highgate-Park-Blvd-Davenport-FL-33897/81487711_zpid/,"$275,632","$276,000",33897,6 beds,,FL,806 Highgate Park Blvd,5 baths,"2,673 sqft",(407) 641-4447 
Ocklawaha,http://www.zillow.com/homedetails/14790-SE-61st-Street-Rd-Ocklawaha-FL-32179/2101146126_zpid/,"$66,698","$87,500",32179,4 beds,,FL,14790 SE 61st Street Rd,1 bath,"1,400 sqft",(941) 400-4661 
Clermont,http://www.zillow.com/homedetails/10212-Northglen-Dr-Clermont-FL-34711/45318854_zpid/,"$233,298","$259,000",34711,3 beds,,FL,10212 Northglen Dr,2 baths,"1,673 sqft",
Citrus Springs,http://www.zillow.com/homedetails/8395-N-Merrimac-Way-Citrus-Springs-FL-34434/98467864_zpid/,,"$7,250",34434,,,FL,8395 N Merrimac Way,,,(866) 941-9889 
Macclenny,http://www.zillow.com/homedetails/661-James-Ct-Macclenny-FL-32063/42816979_zpid/,"$58,188","$124,900",32063,3 beds,,FL,661 James Ct,2.5 baths,"1,319 sqft",(904) 534-7711 
Seminole,http://www.zillow.com/homedetails/14110-90th-Ave-Seminole-FL-33776/47121440_zpid/,"$96,252","$149,900",33776,2 beds,,FL,14110 90th Ave,1 bath,"1,054 sqft",(845) 797-2660 
Sebastian,http://www.zillow.com/homedetails/111-Mabry-St-Sebastian-FL-32958/45254683_zpid/,"$85,253","$114,900",32958,3 beds,,FL,111 Mabry St,2 baths,"1,064 sqft",(954) 560-4663 
Fort Pierce,http://www.zillow.com/homedetails/201-Fernandina-St-Fort-Pierce-FL-34949/47794767_zpid/,"$606,088","$550,000",34949,3 beds,,FL,201 Fernandina St,2 baths,"2,513 sqft",(772) 521-6583 
Jacksonville,http://www.zillow.com/homedetails/1419-W-9th-St-Jacksonville-FL-32209/44463883_zpid/,"$59,620","$64,000",32209,2 beds,,FL,1419 W 9th St,1 bath,"1,920 sqft",(951) 666-3988 
Dunnellon,http://www.zillow.com/homedetails/2557-W-Tanager-St-Dunnellon-FL-34433/2100483529_zpid/,,"$6,750",34433,,,FL,2557 W Tanager St,,,(866) 941-9889 
Lauderhill,http://www.zillow.com/homedetails/1340-NW-54th-Ter-Lauderhill-FL-33313/43040386_zpid/,"$170,678","$173,000",33313,3 beds,,FL,1340 NW 54th Ter,2 baths,"1,517 sqft",
Sarasota,http://www.zillow.com/homedetails/320-Ringling-Point-Dr-Sarasota-FL-34234/47605550_zpid/,"$1,112,975","$1,095,000",34234,4 beds,,FL,320 Ringling Point Dr,-- baths,"3,700 sqft",
New Port Richey,http://www.zillow.com/homedetails/6350-Aberdeen-Ave-New-Port-Richey-FL-34653/46461270_zpid/,"$81,652","$89,000",34653,3 beds,,FL,6350 Aberdeen Ave,2 baths,"1,595 sqft",(972) 333-7827 
Stuart,http://www.zillow.com/homedetails/5965-SE-Windsong-Ln-917-Stuart-FL-34997/45665710_zpid/,"$136,568","$159,900",34997,3 beds,,FL,5965 SE Windsong Ln # 917,3 baths,"1,587 sqft",(772) 349-2568 
Dade City,http://www.zillow.com/homedetails/13238-Waterford-Castle-Dr-Dade-City-FL-33525/89878762_zpid/,"$215,118","$223,900",33525,4 beds,,FL,13238 Waterford Castle Dr,4 baths,"3,004 sqft",(703) 462-4820 
Saint Augustine,http://www.zillow.com/homedetails/58-Saragossa-St-Saint-Augustine-FL-32084/2105404694_zpid/,"$517,070","$524,000",32084,2 beds,,FL,58 Saragossa St,3 baths,"2,500 sqft",(904) 501-9434 
Miami,http://www.zillow.com/homedetails/9255-SW-125th-Ave-APT-207R-Miami-FL-33186/44306579_zpid/,"$186,407","$198,900",33186,2 beds,,FL,9255 SW 125th Ave APT 207R,2 baths,"1,340 sqft",(786) 261-5873 
Palm Bay,http://www.zillow.com/homedetails/2848-Basil-Ave-SW-Palm-Bay-FL-32908/80777504_zpid/,"$167,178","$249,000",32908,4 beds,,FL,2848 Basil Ave SW,2 baths,"2,500 sqft",(317) 435-0188 
Branford,http://www.zillow.com/homedetails/619-SE-Heritage-Ct-Branford-FL-32008/2108130691_zpid/,,"$350,000",32008,,,FL,619 SE Heritage Ct,,,(850) 491-9889 
Naples,http://www.zillow.com/homedetails/2342-Butterfly-Palm-Dr-Naples-FL-34119/55820751_zpid/,"$487,179","$649,000",34119,3 beds,,FL,2342 Butterfly Palm Dr,3 baths,"2,735 sqft",(239) 331-1323 
Jacksonville,http://www.zillow.com/homedetails/8880-Old-Kings-Rd-S-UNIT-93-Jacksonville-FL-32257/71043587_zpid/,"$54,039","$68,500",32257,2 beds,,FL,8880 Old Kings Rd S UNIT 93,3 baths,"1,237 sqft",(904) 888-6148 
Davenport,http://www.zillow.com/homedetails/1112-Lake-Charles-Dr-Davenport-FL-33837/67412315_zpid/,"$171,617","$289,000",33837,4 beds,,FL,1112 Lake Charles Dr,2.5 baths,"2,461 sqft",(317) 435-0188 
Venice,http://www.zillow.com/homedetails/118-Rio-Terra-Venice-FL-34285/54265822_zpid/,"$444,170","$449,500",34285,3 beds,,FL,118 Rio Terra,3 baths,"2,000 sqft",(816) 591-9100 
Port St Lucie,http://www.zillow.com/homedetails/1069-SW-Jericho-Ave-Port-St-Lucie-FL-34953/70409834_zpid/,"$207,867","$289,000",34953,4 beds,,FL,1069 SW Jericho Ave,2.5 baths,"2,995 sqft",(317) 435-0188 
Port Saint Lucie,http://www.zillow.com/homedetails/2041-SW-Susset-Ln-Port-Saint-Lucie-FL-34953/47823519_zpid/,"$123,236","$129,900",34953,2 beds,,FL,2041 SW Susset Ln,2 baths,"1,942 sqft",(772) 260-5900 
Panama City Beach,http://www.zillow.com/homedetails/130-Hombre-Cir-Panama-City-Beach-FL-32407/42800410_zpid/,"$316,477","$375,000",32407,3 beds,,FL,130 Hombre Cir,2.5 baths,"2,168 sqft",(850) 230-3888 
Saint Petersburg,http://www.zillow.com/homedetails/816-Gasparilla-Dr-NE-Saint-Petersburg-FL-33702/47216160_zpid/,"$394,108","$449,900",33702,3 beds,,FL,816 Gasparilla Dr NE,2 baths,"2,093 sqft",(727) 203-5248 
Citrus Springs,http://www.zillow.com/homedetails/3732-W-Hampshire-Blvd-Citrus-Springs-FL-34433/98402569_zpid/,,"$7,900",34433,,,FL,3732 W Hampshire Blvd,,,(866) 941-9889 
Tampa,http://www.zillow.com/homedetails/7006-N-19th-St-Tampa-FL-33610/45082030_zpid/,"$81,553","$127,900",33610,3 beds,,FL,7006 N 19th St,1 bath,"1,040 sqft",
Deerfield Beach,http://www.zillow.com/homedetails/330-S-e-19th-Ave-I-Deerfield-Beach-FL-33441/2101015490_zpid/,"$165,055","$159,500",33441,1 bed,,FL,330 S.e. 19th Ave. #I,1 bath,785 sqft,(412) 607-1679 
West Melbourne,http://www.zillow.com/homedetails/3685-Burdock-Avenue-West-Melbourne-FL-32904/2100478222_zpid/,,"$315,900",32904,4 beds,,FL,3685 Burdock Avenue,4 baths,"3,055 sqft",(561) 376-0177 
Ocklawaha,http://www.zillow.com/homedetails/12960-SE-117th-Ct-Ocklawaha-FL-32179/45906066_zpid/,"$59,469","$89,500",32179,3 beds,,FL,12960 SE 117th Ct,2 baths,"1,000 sqft",(812) 493-9688 
Port St Lucie,http://www.zillow.com/homedetails/2049-SW-Providence-Pl-Port-St-Lucie-FL-34953/81392751_zpid/,"$177,789","$299,000",34953,4 beds,,FL,2049 SW Providence Pl,2.5 baths,"2,400 sqft",(317) 435-0188 
Citrus Springs,http://www.zillow.com/homedetails/9420-N-Elkcam-Blvd-Citrus-Springs-FL-34433/98414542_zpid/,,"$8,250",34433,,,FL,9420 N Elkcam Blvd,,,(866) 941-9889 
Tampa,http://www.zillow.com/homedetails/214-W-Violet-St-Tampa-FL-33603/45093289_zpid/,"$179,652","$169,000",33603,3 beds,,FL,214 W Violet St,2 baths,"1,200 sqft",(813) 531-5774 
Panama City,http://www.zillow.com/homedetails/300-Courtford-Dr-Panama-City-FL-32404/42752267_zpid/,"$157,722","$159,500",32404,3 beds,,FL,300 Courtford Dr,2 baths,"1,600 sqft",(850) 832-3592 
Tampa,http://www.zillow.com/homedetails/4104-Pinelake-Lane-102-Tampa-FL-33618/2101014770_zpid/,"$122,616","$144,900",33618,2 beds,,FL,4104 Pinelake Lane #102,2 baths,"1,142 sqft",
Tampa,http://www.zillow.com/homedetails/2821-W-Shelton-Ave-Tampa-FL-33611/45070628_zpid/,"$168,750","$189,000",33611,3 beds,,FL,2821 W Shelton Ave,1 bath,"1,044 sqft",(813) 839-8334 
Cutler Bay,http://www.zillow.com/homedetails/21482-SW-85th-Path-Cutler-Bay-FL-33189/66175841_zpid/,"$172,827","$224,000",33189,3 beds,,FL,21482 SW 85th Path,3 baths,"1,550 sqft",(305) 608-5209 
Citrus Springs,http://www.zillow.com/homedetails/8711-N-Paradisea-Dr-Citrus-Springs-FL-34433/98441573_zpid/,,"$16,900",34433,,,FL,8711 N Paradisea Dr,,,(866) 941-9889 
Jensen Beach,http://www.zillow.com/homedetails/651-NW-Broken-Oak-Trl-Jensen-Beach-FL-34957/52616154_zpid/,"$228,175","$219,900",34957,2 beds,,FL,651 NW Broken Oak Trl,2 baths,"1,343 sqft",(772) 349-5020 
Ocala,http://www.zillow.com/homedetails/1429-SE-14th-Ave-Ocala-FL-34471/45870250_zpid/,"$308,997","$349,900",34471,5 beds,,FL,1429 SE 14th Ave,4 baths,"2,873 sqft",(352) 497-9707 
Altamonte Springs,http://www.zillow.com/homedetails/1106-Calla-St-Altamonte-Springs-FL-32714/47643488_zpid/,"$171,287","$245,000",32714,4 beds,,FL,1106 Calla St,2 baths,"1,830 sqft",(407) 801-3322 
Boca Raton,http://www.zillow.com/homedetails/11868-Sandlake-Dr-Boca-Raton-FL-33428/46507329_zpid/,"$782,494","$750,000",33428,4 beds,,FL,11868 Sandlake Dr,3 baths,"4,352 sqft",(561) 213-1313 
Port Charlotte,http://www.zillow.com/homedetails/2578-Broad-Ranch-Dr-Port-Charlotte-FL-33948/43543014_zpid/,"$331,821","$450,000",33948,3 beds,,FL,2578 Broad Ranch Dr,2.5 baths,"2,025 sqft",(941) 875-9696 
Stuart,http://www.zillow.com/homedetails/3521-SE-Clubhouse-Pl-Stuart-FL-34997/45685178_zpid/,"$515,177","$699,000",34997,3 beds,,FL,3521 SE Clubhouse Pl,4 baths,"2,725 sqft",(772) 210-1124 
Citrus Springs,http://www.zillow.com/homedetails/7838-N-Fieldstone-Dr-Citrus-Springs-FL-34433/98442908_zpid/,,"$8,600",34433,,,FL,7838 N Fieldstone Dr,,,(866) 941-9889 
Santa Rosa Beach,http://www.zillow.com/homedetails/487-Calle-Escada-Santa-Rosa-Beach-FL-32459/53163065_zpid/,"$339,290","$299,900",32459,4 beds,,FL,487 Calle Escada,2.5 baths,"2,200 sqft",(850) 381-4494 
Clearwater,http://www.zillow.com/homedetails/1646-Fruitwood-Dr-Clearwater-FL-33756/47157935_zpid/,"$220,317","$239,900",33756,4 beds,,FL,1646 Fruitwood Dr,2 baths,"1,640 sqft",(727) 678-5701 
Orlando,http://www.zillow.com/homedetails/652-Upperriver-Ct-Orlando-FL-32828/46212554_zpid/,"$183,465","$195,000",32828,3 beds,,FL,652 Upperriver Ct,2.5 baths,"1,668 sqft",(407) 929-3486 
Miami,http://www.zillow.com/homedetails/701-Brickell-Key-Blvd-APT-508-Miami-FL-33131/2133806272_zpid/,"$310,394","$395,000",33131,2 beds,,FL,701 Brickell Key Blvd APT 508,1.5 baths,"1,100 sqft",(786) 556-1095 
Gainesville,http://www.zillow.com/homedetails/6040-SW-Archer-Rd-Gainesville-FL-32608/42723105_zpid/,"$294,395","$309,000",32608,6 beds,,FL,6040 SW Archer Rd,3.5 baths,"4,550 sqft",(352) 219-6766 
Gulfport,http://www.zillow.com/homedetails/6417-Jersey-Ave-S-Gulfport-FL-33707/2100494025_zpid/,,"$99,000",33707,3 beds,,FL,6417 Jersey Ave S,2 baths,-- sqft,(813) 523-1750 
Lakeland,http://www.zillow.com/homedetails/808-Edith-Ave-Lakeland-FL-33805/2100494361_zpid/,,"$14,000",33805,,,FL,808 Edith Ave,,,(863) 236-1452 
Destin,http://www.zillow.com/homedetails/50-Indian-Bayou-Dr-Destin-FL-32541/45969631_zpid/,"$554,278","$639,000",32541,4 beds,,FL,50 Indian Bayou Dr,3.5 baths,"3,364 sqft",
Safety Harbor,http://www.zillow.com/homedetails/1700-Bermuda-Ct-Safety-Harbor-FL-34695/47199810_zpid/,"$306,968","$379,500",34695,4 beds,,FL,1700 Bermuda Ct,2.5 baths,"2,207 sqft",
Jacksonville,http://www.zillow.com/homedetails/332-Redwood-Ln-Jacksonville-FL-32259/66783805_zpid/,"$124,653","$134,900",32259,3 beds,,FL,332 Redwood Ln,2 baths,"1,260 sqft",(904) 495-6649 
Temple Terrace,http://www.zillow.com/homedetails/13116-Sanctuary-Cove-Dr-UNIT-203-Temple-Terrace-FL-33637/81809532_zpid/,"$72,576","$89,900",33637,2 beds,,FL,13116 Sanctuary Cove Dr UNIT 203,2 baths,"1,051 sqft",(941) 456-1506 
Lake Mary,http://www.zillow.com/homedetails/340-Saddleworth-Pl-Lake-Mary-FL-32746/47652684_zpid/,"$1,328,124","$1,375,000",32746,6 beds,,FL,340 Saddleworth Pl,5 baths,"7,675 sqft",(386) 801-6546 
Pensacola,http://www.zillow.com/homedetails/2551-Tarkiln-Oak-Dr-Pensacola-FL-32506/44699862_zpid/,"$141,608","$159,900",32506,3 beds,,FL,2551 Tarkiln Oak Dr,2 baths,"1,720 sqft",
Pinellas Park,http://www.zillow.com/homedetails/7952-66th-Ln-N-Pinellas-Park-FL-33781/2129416856_zpid/,"$189,230","$144,900",33781,2 beds,,FL,7952 66th Ln N,3 baths,"1,269 sqft",(352) 270-1034 
Sarasota,http://www.zillow.com/homedetails/3119-Lockwood-Terrace-Sarasota-FL-34231/2100898133_zpid/,"$201,608","$274,900",34231,2 beds,,FL,3119 Lockwood Terrace,2 baths,"1,539 sqft",(407) 928-7002 
Citrus Springs,http://www.zillow.com/homedetails/8581-N-Sarazen-Dr-Citrus-Springs-FL-34434/98401464_zpid/,,"$7,250",34434,,,FL,8581 N Sarazen Dr,,,(866) 941-9889 
Miami,http://www.zillow.com/homedetails/13120-SW-82nd-Ct-Miami-FL-33156/44027363_zpid/,"$554,942","$675,000",33156,2 beds,,FL,13120 SW 82nd Ct,2 baths,"1,778 sqft",(305) 803-8269 
Lakeland,http://www.zillow.com/homedetails/2706-Fairmount-Ave-Lakeland-FL-33803/47410822_zpid/,"$152,308","$165,000",33803,2 beds,,FL,2706 Fairmount Ave,1.5 baths,"1,180 sqft",(863) 559-9345 
Hollywood,http://www.zillow.com/homedetails/6122-Pierce-Street-Hollywood-FL-33024/2101219098_zpid/,"$236,998","$225,000",33024,Studio,,FL,6122 Pierce Street,1 bath,"2,400 sqft",(954) 410-6253 
Saint Petersburg,http://www.zillow.com/homedetails/4610-71st-St-N-Saint-Petersburg-FL-33709/46998545_zpid/,"$105,813","$64,900",33709,3 beds,,FL,4610 71st St N,1 bath,"1,100 sqft",(813) 900-9983 
Port St Lucie,http://www.zillow.com/homedetails/(Undisclosed-Address)-Port-St-Lucie-FL-34987/2100476072_zpid/,,"$119,900",34987,2 beds,,FL,(Undisclosed Address),2 baths,"1,300 sqft",(800) 303-3390 
Orlando,http://www.zillow.com/homedetails/7496-Sabre-St-Orlando-FL-32822/46127820_zpid/,"$55,884","$75,000",32822,2 beds,,FL,7496 Sabre St,2 baths,896 sqft,(407) 970-0830 
Miami Beach,http://www.zillow.com/homedetails/758-Meridian-Ave-APT-6-Miami-Beach-FL-33139/43906911_zpid/,"$209,426","$269,000",33139,Studio,,FL,758 Meridian Ave APT 6,1 bath,510 sqft,(786) 325-9796 
Palm Coast,http://www.zillow.com/homedetails/182-Willow-Oak-Way-Palm-Coast-FL-32137/99641481_zpid/,,"$185,000",32137,,,FL,182 Willow Oak Way,,,(386) 313-5553 
Clearwater,http://www.zillow.com/homedetails/506-Palm-Bluff-St-Clearwater-FL-33755/47031116_zpid/,"$53,099","$85,000",33755,3 beds,,FL,506 Palm Bluff St,2 baths,"1,094 sqft",(352) 535-0353 
Hollywood,http://www.zillow.com/homedetails/2105-N-32nd-Ct-Hollywood-FL-33021/43325838_zpid/,"$268,759","$400,000",33021,3 beds,,FL,2105 N 32nd Ct,2 baths,"1,732 sqft",
Cape Coral,http://www.zillow.com/homedetails/1433-SE-17th-St-Cape-Coral-FL-33990/45525495_zpid/,"$283,445","$299,900",33990,3 beds,,FL,1433 SE 17th St,2 baths,"1,536 sqft",(239) 887-7585 
Jacksonville,http://www.zillow.com/homedetails/7554-Eiffel-Cir-S-Jacksonville-FL-32210/44416279_zpid/,"$118,528","$129,900",32210,3 beds,,FL,7554 Eiffel Cir S,2 baths,"1,363 sqft",(904) 504-3794 
Barefoot Bay,http://www.zillow.com/homedetails/1259-Waterway-Drive-Barefoot-Bay-FL-32976/2100475940_zpid/,,"$149,900",32976,3 beds,,FL,1259 Waterway Drive,2 baths,"1,200 sqft",(941) 525-6615 
Tampa,http://www.zillow.com/homedetails/11815-Branch-Mooring-Dr-Tampa-FL-33635/44860696_zpid/,"$209,321","$219,900",33635,3 beds,,FL,11815 Branch Mooring Dr,2.5 baths,"1,614 sqft",(407) 443-4506 
Apollo Beach,http://www.zillow.com/homedetails/6622-Clair-Shore-Dr-Apollo-Beach-FL-33572/60618379_zpid/,"$178,108","$229,000",33572,3 beds,,FL,6622 Clair Shore Dr,2 baths,"1,667 sqft",(941) 779-3886 
Palm Coast,http://www.zillow.com/homedetails/11-S-Waterview-Dr-Palm-Coast-FL-32137/99635246_zpid/,,"$135,000",32137,,,FL,11 S Waterview Dr,,,(386) 313-5553 
