city,propertyUrl,zestimate,price,zipcode,beds,priceHistory,state,street,baths,sqfts,ownerPhone
Jacksonville,http://www.zillow.com/homedetails/11251-Campfield-Dr-UNIT-2207-Jacksonville-FL-32256/71046078_zpid/,"$101,951 ","$110,000 ",32256,2 beds,,FL,11251 Campfield Dr UNIT 2207,2 baths,"1,128 sqft",(401) 626-6566 
Bradenton,http://www.zillow.com/homedetails/315-55th-St-W-Bradenton-FL-34209/45743716_zpid/,"$190,922 ","$229,000 ",34209,5 beds,,FL,315 55th St W,2 baths,"1,893 sqft",(941) 400-5307 
Orange Park,http://www.zillow.com/homedetails/2916-Brittany-Bluff-Dr-Orange-Park-FL-32073/61182435_zpid/,"$129,860 ","$137,000 ",32073,3 beds,,FL,2916 Brittany Bluff Dr,#NAME?,"1,279 sqft",
Flagler Beach,http://www.zillow.com/homedetails/2736-South-Daytona-Ave-Flagler-Beach-FL-32136/2100527197_zpid/,,"$115,000 ",32136,,,FL,2736 South Daytona Ave,,,(808) 276-0559 
Ellenton,http://www.zillow.com/homedetails/544-Edgewater-Ellenton-FL-34222/2100527738_zpid/,"$109,987 ","$29,500 ",34222,2 beds,,FL,544 Edgewater,2 baths,#NAME?,(941) 932-6219 
Winter Park,http://www.zillow.com/homedetails/4570-Redhawk-Ct-Winter-Park-FL-32792/47702875_zpid/,"$306,025 ","$344,900 ",32792,4 beds,,FL,4570 Redhawk Ct,3 baths,"2,264 sqft",(407) 383-5203 
Okeechobee,http://www.zillow.com/homedetails/3355-SE-44th-Ave-Okeechobee-FL-34974/2103593238_zpid/,"$624,866 ","$1,125,000 ",34974,5 beds,,FL,3355 SE 44th Ave,5 baths,"7,000 sqft",(863) 634-3258 
Santa Rosa Beach,http://www.zillow.com/homedetails/202-Ash-Street-Santa-Rosa-Beach-FL-32459/2100526022_zpid/,"$207,026 ","$187,000 ",32459,2 beds,,FL,202 Ash Street,1 bath,640 sqft,(228) 238-0553 
Wesley Chapel,http://www.zillow.com/homedetails/27323-New-Smyrna-Dr-Wesley-Chapel-FL-33544/46479484_zpid/,"$223,009 ","$252,000 ",33544,4 beds,,FL,27323 New Smyrna Dr,3 baths,"2,088 sqft",(813) 924-0530 
Live Oak,http://www.zillow.com/homedetails/16917-188-Street-Live-Oak-FL-32060/2100526584_zpid/,"$102,459 ","$69,999 ",32060,3 beds,,FL,16917 188 Street,1 bath,"1,400 sqft",(386) 249-2190 
Orange Park,http://www.zillow.com/homedetails/1564-Wild-Fern-Dr-Orange-Park-FL-32003/66129939_zpid/,"$400,211 ","$379,900 ",32003,3 beds,,FL,1564 Wild Fern Dr,3 baths,"3,193 sqft",(904) 237-5713 
Sarasota,http://www.zillow.com/homedetails/2234-Riverbluff-Pkwy-V-265-Sarasota-FL-34231/47508482_zpid/,"$151,253 ","$269,000 ",34231,2 beds,,FL,2234 Riverbluff Pkwy # V-265,2 baths,"1,569 sqft",(631) 774-7436 
Saint Petersburg,http://www.zillow.com/homedetails/759-30th-Ave-S-Saint-Petersburg-FL-33705/47290019_zpid/,"$84,350 ","$85,000 ",33705,2 beds,,FL,759 30th Ave S,2 baths,"1,050 sqft",(727) 455-2090 
Orlando,http://www.zillow.com/homedetails/4413-Ring-Neck-Road-FL-GROUND-Orlando-FL-32808/2100525529_zpid/,"$46,841 ","$42,000 ",32808,2 beds,,FL,4413 Ring Neck Road # FL GROUND,2 baths,960 sqft,(404) 205-9997 
Santa Rosa Beach,http://www.zillow.com/homedetails/Lot-19-20-Blk-50-Summer-Breeze-Lane-Santa-Rosa-Beach-FL-32459/2100525929_zpid/,,"$60,000 ",32459,,,FL,Lot 19 20 Blk 50 Summer Breeze Lane,,,
Weeki Wachee,http://www.zillow.com/homedetails/10465-Florida-Wren-Ave-Weeki-Wachee-FL-34614/103352906_zpid/,,"$14,999 ",34614,,,FL,10465 Florida Wren Ave,,,(352) 398-5131 
Seminole,http://www.zillow.com/homedetails/12451-Julia-St-Seminole-FL-33772/47202692_zpid/,"$289,418 ","$348,000 ",33772,4 beds,,FL,12451 Julia St,3 baths,"2,428 sqft",(727) 397-0102 
Port St Lucie,http://www.zillow.com/homedetails/761-SW-Jaslo-Ave-Port-St-Lucie-FL-34953/66216445_zpid/,"$149,847 ","$179,500 ",34953,3 beds,,FL,761 SW Jaslo Ave,2 baths,"1,510 sqft",(201) 759-0920 
Saint Petersburg,http://www.zillow.com/homedetails/2403-1st-Ave-S-Saint-Petersburg-FL-33712/47161053_zpid/,"$66,105 ","$69,000 ",33712,3 beds,,FL,2403 1st Ave S,1 bath,882 sqft,(727) 479-5977 
Jacksonville,http://www.zillow.com/homedetails/13034-Berwickshire-Dr-Jacksonville-FL-32224/71035276_zpid/,"$444,360 ","$425,000 ",32224,4 beds,,FL,13034 Berwickshire Dr,4 baths,"3,144 sqft",(904) 608-9280 
Panama City,http://www.zillow.com/homedetails/310-W-34th-Ct-Panama-City-FL-32405/42764973_zpid/,"$236,018 ","$243,000 ",32405,3 beds,,FL,310 W 34th Ct,3 baths,"2,240 sqft",(850) 819-5062 
Fort Mccoy,http://www.zillow.com/homedetails/23235-Ne-103-Avenue-Fort-Mccoy-FL-32134/2100524917_zpid/,,"$16,000 ",32134,,,FL,23235 Ne 103 Avenue,,,(352) 217-8854 
Milton,http://www.zillow.com/homedetails/4855-Persimmon-Hollow-Rd-Milton-FL-32583/47873953_zpid/,"$115,722 ","$54,900 ",32583,3 beds,,FL,4855 Persimmon Hollow Rd,2 baths,"1,647 sqft",(616) 550-3198 
Lake City,http://www.zillow.com/homedetails/920-NW-Moore-Rd-Lake-City-FL-32055/80771480_zpid/,"$81,859 ","$100,000 ",32055,3 beds,,FL,920 NW Moore Rd,5 baths,"1,600 sqft",(386) 466-7185 
Wesley Chapel,http://www.zillow.com/homedetails/3100-Sunwatch-Dr-Wesley-Chapel-FL-33544/67405180_zpid/,"$257,249 ","$299,000 ",33544,4 beds,,FL,3100 Sunwatch Dr,2 baths,"2,079 sqft",(352) 238-3381 
Homosassa,http://www.zillow.com/homedetails/6557-S-Bassett-Dr-B-Homosassa-FL-34448/81781064_zpid/,"$127,364 ","$109,000 ",34448,1 bed,,FL,6557 S Bassett Dr # B,1 bath,360 sqft,(352) 340-0101 
Indialantic,http://www.zillow.com/homedetails/903-S-Riverside-Dr-Indialantic-FL-32903/43486420_zpid/,"$349,232 ","$369,000 ",32903,4 beds,,FL,903 S Riverside Dr,3 baths,"2,223 sqft",(732) 589-9247 
Crystal Beach,http://www.zillow.com/homedetails/615-N-Mayo-St-Crystal-Beach-FL-34681/47271904_zpid/,"$1,173,372 ","$1,499,000 ",34681,6 beds,,FL,615 N Mayo St,4 baths,"4,163 sqft",(727) 421-3879 
Middleburg,http://www.zillow.com/homedetails/1802-Sherwood-Dr-Middleburg-FL-32068/43669786_zpid/,"$104,677 ","$138,900 ",32068,3 beds,,FL,1802 Sherwood Dr,2 baths,"1,222 sqft",(904) 891-6422 
Bradenton,http://www.zillow.com/homedetails/801-44th-St-W-Bradenton-FL-34209/45742434_zpid/,"$184,181 ","$172,900 ",34209,3 beds,,FL,801 44th St W,2 baths,"1,702 sqft",(941) 216-7455 
Orange Park,http://www.zillow.com/homedetails/350-Linden-Ln-Orange-Park-FL-32073/43670508_zpid/,"$60,012 ","$32,500 ",32073,3 beds,,FL,350 Linden Ln,1 bath,964 sqft,(904) 738-8899 
Plant City,http://www.zillow.com/homedetails/105-S-Maryland-Ave-Plant-City-FL-33563/45123035_zpid/,"$69,561 ","$32,500 ",33563,3 beds,,FL,105 S Maryland Ave,1 bath,"1,116 sqft",(813) 675-7040 
Saint Augustine,http://www.zillow.com/homedetails/748-Lake-Geneva-Dr-Saint-Augustine-FL-32092/53612856_zpid/,"$189,259 ","$209,900 ",32092,4 beds,,FL,748 Lake Geneva Dr,2 baths,"1,500 sqft",(904) 677-4709 
Ormond Beach,http://www.zillow.com/homedetails/45-Banyan-Dr-Ormond-Beach-FL-32176/48000077_zpid/,"$264,943 ","$259,000 ",32176,4 beds,,FL,45 Banyan Dr,2 baths,"2,023 sqft",(386) 295-0705 
Largo,http://www.zillow.com/homedetails/(Undisclosed-Address)-Largo-FL-33771/2100595599_zpid/,"$33,166 ","$40,000 ",33771,1 bed,,FL,(Undisclosed Address),1 bath,755 sqft,(813) 501-5288 
Tampa,http://www.zillow.com/homedetails/2917-N-46th-St-Tampa-FL-33605/45088863_zpid/,"$103,955 ","$62,500 ",33605,4 beds,,FL,2917 N 46th St,1 bath,"1,132 sqft",(813) 675-7040 
Melbourne,http://www.zillow.com/homedetails/850-Wickham-Lakes-Dr-Melbourne-FL-32940/52396962_zpid/,"$170,493 ","$164,900 ",32940,3 beds,,FL,850 Wickham Lakes Dr,2 baths,"1,241 sqft",(321) 432-1993 
Parrish,http://www.zillow.com/homedetails/8705-30th-St-E-Parrish-FL-34219/45710996_zpid/,"$326,457 ","$277,900 ",34219,3 beds,,FL,8705 30th St E,2 baths,"2,180 sqft",(941) 216-7455 
Jacksonville Beach,http://www.zillow.com/homedetails/1045-23rd-St-N-Jacksonville-Beach-FL-32250/44626511_zpid/,"$225,773 ","$239,000 ",32250,3 beds,,FL,1045 23rd St N,2 baths,"1,301 sqft",(904) 339-2066 
Kissimmee,http://www.zillow.com/homedetails/3137-Bear-Path-Kissimmee-FL-34746/46276625_zpid/,"$260,193 ","$210,000 ",34746,3 beds,,FL,3137 Bear Path,2 baths,"1,377 sqft",(732) 446-9861 
Weeki Wachee,http://www.zillow.com/homedetails/Fulmar-Road-Weeki-Wachee-FL-34614/2100594391_zpid/,,"$8,000 ",34614,,,FL,Fulmar Road,,,(727) 697-7426 
Milton,http://www.zillow.com/homedetails/6147-Ashton-Woods-Cir-Milton-FL-32570/66215255_zpid/,"$129,633 ","$127,900 ",32570,3 beds,,FL,6147 Ashton Woods Cir,2 baths,"1,532 sqft",(850) 939-1013 
Kissimmee,http://www.zillow.com/homedetails/3189-Bear-Path-Kissimmee-FL-34746/46276637_zpid/,"$160,106 ","$189,000 ",34746,3 beds,,FL,3189 Bear Path,2 baths,"1,377 sqft",(732) 446-9861 
Gainesville,http://www.zillow.com/homedetails/271-Bishop-Drive-Gainesville-FL-32607/2100594325_zpid/,"$385,515 ","$39,900 ",32607,3 beds,,FL,271 Bishop Drive,2 baths,"1,546 sqft",(352) 331-4400 
Safety Harbor,http://www.zillow.com/homedetails/174-Clubview-Drive-Safety-Harbor-FL-34695/2100594415_zpid/,"$85,737 ","$96,999 ",34695,2 beds,,FL,174 Clubview Drive,2 baths,"1,358 sqft",(813) 995-9333 
Tampa,http://www.zillow.com/homedetails/4005-E-Fern-St-Tampa-FL-33610/45085776_zpid/,"$48,525 ","$52,500 ",33610,3 beds,,FL,4005 E Fern St,1 bath,804 sqft,(813) 675-7040 
Flagler Beach,http://www.zillow.com/homedetails/1723-S-Daytona-Ave-Flagler-Beach-FL-32136/99671115_zpid/,"$229,082 ","$349,000 ",32136,3 beds,,FL,1723 S Daytona Ave,2 baths,"1,721 sqft",(386) 503-5030 
Bartow,http://www.zillow.com/homedetails/108-Patrick-Henry-Rd-Bartow-FL-33830/47422751_zpid/,"$82,966 ","$94,900 ",33830,3 beds,,FL,108 Patrick Henry Rd,2 baths,"1,053 sqft",(386) 235-9695 
Melbourne Beach,http://www.zillow.com/homedetails/119-Sabal-Ridge-Ln-Melbourne-Beach-FL-32951/2134130356_zpid/,"$555,170 ","$479,000 ",32951,4 beds,,FL,119 Sabal Ridge Ln,3 baths,"3,341 sqft",(252) 202-2968 
Orange Park,http://www.zillow.com/homedetails/785-Oakleaf-Plantation-Pkwy-Orange-Park-FL-32065/80771236_zpid/,"$75,591 ","$120,000 ",32065,3 beds,,FL,785 Oakleaf Plantation Pkwy,2 baths,"1,521 sqft",(904) 704-6666 
Seminole,http://www.zillow.com/homedetails/9399-133rd-St-Seminole-FL-33776/47130040_zpid/,"$353,959 ","$424,999 ",33776,4 beds,,FL,9399 133rd St,3 baths,"2,602 sqft",(727) 417-2896 
Bradenton,http://www.zillow.com/homedetails/3812-11th-Ave-W-Bradenton-FL-34205/45747954_zpid/,"$119,352 ","$139,900 ",34205,3 beds,,FL,3812 11th Ave W,1 bath,"1,080 sqft",(941) 216-7455 
Jacksonville,http://www.zillow.com/homedetails/829-Southern-Belle-Dr-E-Jacksonville-FL-32259/47740802_zpid/,"$194,984 ","$219,900 ",32259,3 beds,,FL,829 Southern Belle Dr E,2 baths,"1,605 sqft",(904) 677-4709 
Vero Beach,http://www.zillow.com/homedetails/612-Indian-Lilac-Rd-Vero-Beach-FL-32963/45272927_zpid/,"$431,922 ","$539,000 ",32963,3 beds,,FL,612 Indian Lilac Rd,3 baths,"1,572 sqft",(516) 238-3999 
Tampa,http://www.zillow.com/homedetails/201-S-Arrawana-Ave-APT-J-Tampa-FL-33609/45049622_zpid/,"$180,978 ","$189,300 ",33609,2 beds,,FL,201 S Arrawana Ave APT J,2 baths,927 sqft,
Jacksonville,http://www.zillow.com/homedetails/8767-Old-Plank-Rd-Jacksonville-FL-32220/44408399_zpid/,"$298,518 ","$275,000 ",32220,3 beds,,FL,8767 Old Plank Rd,3 baths,"2,440 sqft",(423) 487-4136 
Largo,http://www.zillow.com/homedetails/10432-Palm-Dr-Largo-FL-33773/47083412_zpid/,"$78,180 ","$59,900 ",33773,2 beds,,FL,10432 Palm Dr,2 baths,756 sqft,(608) 359-1103 
Jacksonville,http://www.zillow.com/homedetails/5375-Marsala-Ln-Jacksonville-FL-32244/58656070_zpid/,"$179,470 ","$185,000 ",32244,4 beds,,FL,5375 Marsala Ln,2 baths,"2,281 sqft",(904) 612-2477 
Oviedo,http://www.zillow.com/homedetails/3040-Juneberry-Ter-Oviedo-FL-32766/54470246_zpid/,"$312,781 ","$307,250 ",32766,3 beds,,FL,3040 Juneberry Ter,3 baths,"2,007 sqft",(407) 448-6188 
Palm Bay,http://www.zillow.com/homedetails/1470-Saxony-Rd-SW-Palm-Bay-FL-32908/104140030_zpid/,,"$6,350 ",32908,,,FL,1470 Saxony Rd SW,,,(888) 526-3932 
Santa Rosa Beach,http://www.zillow.com/homedetails/Cypress-Breeze-Plantation-Santa-Rosa-Beach-FL-32459/2107349603_zpid/,,"$85,000 ",32459,,,FL,Cypress Breeze Plantation,,,(850) 387-5116 
Pensacola Beach,http://www.zillow.com/homedetails/1600-Via-De-Luna-Dr-301-Pensacola-Beach-FL-32561/2100543007_zpid/,"$314,118 ","$289,900 ",32561,2 beds,,FL,1600 Via De Luna Dr # 301,2 baths,"1,330 sqft",
Lakeland,http://www.zillow.com/homedetails/6406-Pinewood-Village-Cir-W-Lakeland-FL-33811/47367428_zpid/,"$50,702 ","$69,900 ",33811,3 beds,,FL,6406 Pinewood Village Cir W,2 baths,"1,152 sqft",(863) 944-7222 
Saint Petersburg,http://www.zillow.com/homedetails/4730-17th-Ave-S-Saint-Petersburg-FL-33711/47208219_zpid/,"$45,561 ","$69,000 ",33711,2 beds,,FL,4730 17th Ave S,1 bath,624 sqft,(727) 798-5010 
Summerfield,http://www.zillow.com/homedetails/11099-SE-173rd-Pl-Summerfield-FL-34491/66749050_zpid/,"$249,443 ","$243,000 ",34491,3 beds,,FL,11099 SE 173rd Pl,3 baths,"2,292 sqft",(352) 307-8219 
Ormond Beach,http://www.zillow.com/homedetails/17-Sunny-Shore-Dr-Ormond-Beach-FL-32176/47999347_zpid/,"$139,848 ","$149,500 ",32176,2 beds,,FL,17 Sunny Shore Dr,1 bath,"1,144 sqft",(352) 502-6392 
Deltona,http://www.zillow.com/homedetails/1573-Providence-Blvd-Deltona-FL-32725/47984123_zpid/,"$57,384 ","$75,000 ",32725,2 beds,,FL,1573 Providence Blvd,1 bath,816 sqft,(407) 760-9779 
Vero Beach,http://www.zillow.com/homedetails/8555-96th-Ave-Vero-Beach-FL-32967/66743334_zpid/,"$131,163 ","$134,990 ",32967,3 beds,,FL,8555 96th Ave,2 baths,"1,315 sqft",(772) 571-3461 
New Smyrna Beach,http://www.zillow.com/homedetails/2111-Old-Mission-Rd-New-Smyrna-Beach-FL-32168/48072602_zpid/,"$240,025 ","$199,999 ",32168,3 beds,,FL,2111 Old Mission Rd,3 baths,"2,000 sqft",(386) 265-7767 
Sarasota,http://www.zillow.com/homedetails/1712-Siesta-Dr-Sarasota-FL-34239/47622383_zpid/,"$362,965 ","$319,000 ",34239,2 beds,,FL,1712 Siesta Dr,1 bath,"1,188 sqft",(404) 317-4415 
Bradenton,http://www.zillow.com/homedetails/3750-Pinebrook-Cir-APT-305-Bradenton-FL-34209/45759128_zpid/,"$143,649 ","$129,900 ",34209,2 beds,,FL,3750 Pinebrook Cir APT 305,2 baths,"1,135 sqft",(813) 782-3637 
Trenton,http://www.zillow.com/homedetails/201-SW-22nd-Ave-Trenton-FL-32693/2100540742_zpid/,"$167,848 ","$204,900 ",32693,3 beds,,FL,201 SW 22nd Ave,2 baths,"2,720 sqft",(352) 507-2792 
Riverview,http://www.zillow.com/homedetails/6602-Thackston-Dr-Riverview-FL-33578/66715897_zpid/,"$240,237 ","$234,000 ",33578,4 beds,,FL,6602 Thackston Dr,2 baths,"2,053 sqft",(702) 591-2243 
Winter Park,http://www.zillow.com/homedetails/(Undisclosed-Address)-Winter-Park-FL-32792/2100540926_zpid/,"$89,520 ","$75,000 ",32792,2 beds,,FL,(Undisclosed Address),2 baths,756 sqft,(321) 286-5563 
Melbourne,http://www.zillow.com/homedetails/4404-Grand-Meadows-Blvd-Melbourne-FL-32934/43453444_zpid/,"$186,667 ","$194,999 ",32934,3 beds,,FL,4404 Grand Meadows Blvd,2 baths,"1,874 sqft",(407) 462-8629 
St Petersburg,http://www.zillow.com/homedetails/5015-Seminole-Blvd-LOT-127-St-Petersburg-FL-33708/2100600197_zpid/,"$748,721 ","$7,800 ",33708,1 bed,,FL,5015 Seminole Blvd LOT 127,1 bath,#NAME?,(575) 802-3674 
Avon Park,http://www.zillow.com/homedetails/4294-Northcourse-Ln-Avon-Park-FL-33825/92186860_zpid/,"$220,716 ","$265,900 ",33825,3 beds,,FL,4294 Northcourse Ln,2 baths,"3,100 sqft",(863) 610-0864 
Gibsonton,http://www.zillow.com/homedetails/(Undisclosed-Address)-Gibsonton-FL-33534/2100540918_zpid/,"$236,186 ","$229,000 ",33534,4 beds,,FL,(Undisclosed Address),2.5 baths,"2,800 sqft",(813) 334-3763 
Santa Rosa Beach,http://www.zillow.com/homedetails/1745-J-D-Miller-Rd-Santa-Rosa-Beach-FL-32459/108587422_zpid/,"$160,055 ","$198,000 ",32459,2 beds,,FL,1745 J D Miller Rd,2 baths,"1,346 sqft",(850) 830-5783 
Pt Charlotte,http://www.zillow.com/homedetails/2305-Elkcam-Blvd-Pt-Charlotte-FL-33952/2100598051_zpid/,"$65,625 ","$49,000 ",33952,2 beds,,FL,2305 Elkcam Blvd,1 bath,"1,030 sqft",(941) 209-7776 
Stuart,http://www.zillow.com/homedetails/7869-SE-Meadow-Park-Ave-Stuart-FL-34997/71742579_zpid/,"$454,896 ","$549,000 ",34997,4 beds,,FL,7869 SE Meadow Park Ave,4 baths,"2,750 sqft",(772) 260-5538 
Inverness,http://www.zillow.com/homedetails/101-E-Hill-St-Inverness-FL-34452/43633426_zpid/,"$113,137 ","$132,500 ",34452,3 beds,,FL,101 E Hill St,2 baths,"1,920 sqft",(352) 422-2393 
Weeki Wachee,http://www.zillow.com/homedetails/5345-Hushpuppy-Lane-Weeki-Wachee-FL-34607/2100598281_zpid/,"$177,769 ","$220,000 ",34607,2 beds,,FL,5345 Hushpuppy Lane,1 bath,"1,200 sqft",(727) 967-0608 
Mount Dora,http://www.zillow.com/homedetails/3161-Stratford-Ln-Mount-Dora-FL-32757/45340113_zpid/,"$162,040 ","$180,000 ",32757,4 beds,,FL,3161 Stratford Ln,2 baths,"1,924 sqft",
Babson Park,http://www.zillow.com/homedetails/831-Lincoln-St-Babson-Park-FL-33827/47423066_zpid/,"$46,436 ","$34,000 ",33827,3 beds,,FL,831 Lincoln St,1 bath,672 sqft,(301) 787-7705 
St Petersburg,http://www.zillow.com/homedetails/10636-Gandy-Blvd-N-LOT-102-St-Petersburg-FL-33702/2105526222_zpid/,"$102,914 ","$6,000 ",33702,2 beds,,FL,10636 Gandy Blvd N LOT 102,1 bath,460 sqft,(727) 578-3000 
St Petersburg,http://www.zillow.com/homedetails/10636-Gandy-Blvd-N-LOT-101-St-Petersburg-FL-33702/2100597916_zpid/,"$97,781 ","$6,000 ",33702,1 bed,,FL,10636 Gandy Blvd N LOT 101,1 bath,432 sqft,(727) 578-3000 
Fort Pierce,http://www.zillow.com/homedetails/2802-Kingsley-Dr-Fort-Pierce-FL-34946/47793116_zpid/,"$51,786 ","$29,995 ",34946,3 beds,,FL,2802 Kingsley Dr,1.5 baths,"1,342 sqft",(772) 418-8006 
Clearwater,http://www.zillow.com/homedetails/Hal-Altan-Clearwater-FL-33756/2100597107_zpid/,"$95,331 ","$349,000 ",33756,2 beds,,FL,Hal Altan,2 baths,"1,540 sqft",(407) 687-7292 
Panama City Beach,http://www.zillow.com/homedetails/224-Oleander-Ct-Panama-City-Beach-FL-32413/42796675_zpid/,"$146,493 ","$163,000 ",32413,3 beds,,FL,224 Oleander Ct,2 baths,"1,382 sqft",(850) 819-2816 
Fort Pierce,http://www.zillow.com/homedetails/2419-S-Indian-River-Drive-Fort-Pierce-FL-34950/2100596560_zpid/,"$304,604 ","$900,000 ",34950,4 beds,,FL,2419 S Indian River Drive,5 baths,"3,400 sqft",(772) 216-7215 
Summerfield,http://www.zillow.com/homedetails/SE-59th-Ave-Summerfield-FL-34491/2100596370_zpid/,,"$5,000 ",34491,,,FL,SE 59th Ave,,,(207) 415-0174 
Longboat Key,http://www.zillow.com/homedetails/10-Twin-Shores-Blvd-Longboat-Key-FL-34228/66750441_zpid/,"$105,177 ","$112,000 ",34228,1 bed,,FL,10 Twin Shores Blvd,2 baths,640 sqft,(941) 383-3193 
Clearwater,http://www.zillow.com/homedetails/1253-Eldridge-St-Clearwater-FL-33755/47041188_zpid/,"$82,066 ","$79,000 ",33755,2 beds,,FL,1253 Eldridge St,1 bath,"1,108 sqft",(813) 205-1291 
Saint Cloud,http://www.zillow.com/homedetails/1425-River-Rd-Saint-Cloud-FL-34769/46297412_zpid/,,"$90,000 ",34769,,,FL,1425 River Rd,,,(954) 812-1459 
Tampa,http://www.zillow.com/homedetails/14025-Cherry-Lake-Dr-Tampa-FL-33618/44895921_zpid/,"$207,688 ","$210,000 ",33618,4 beds,,FL,14025 Cherry Lake Dr,2 baths,"1,586 sqft",(813) 289-4200 
Oldsmar,http://www.zillow.com/homedetails/4906-Turtle-Creek-Trl-Oldsmar-FL-34677/46961611_zpid/,"$650,308 ","$700,000 ",34677,4 beds,,FL,4906 Turtle Creek Trl,3 baths,"3,589 sqft",(727) 260-8934 
Orlando,http://www.zillow.com/homedetails/1214-Lake-Margaret-Dr-Orlando-FL-32806/46111706_zpid/,"$257,248 ","$274,900 ",32806,3 beds,,FL,1214 Lake Margaret Dr,2 baths,"1,739 sqft",(407) 256-9085 
Jacsonville,http://www.zillow.com/homedetails/3609-N-Main-St-Jacsonville-FL-32206/2102915842_zpid/,"$116,053 ","$289,000 ",32206,#NAME?,,FL,3609 N. Main St.,2 baths,"2,150 sqft",(904) 610-2816 
Spring Hill,http://www.zillow.com/homedetails/1245-Godfrey-Ave-Spring-Hill-FL-34609/66710147_zpid/,"$115,646 ","$129,900 ",34609,3 beds,,FL,1245 Godfrey Ave,2 baths,"1,591 sqft",(352) 799-2234 
Saint Petersburg,http://www.zillow.com/homedetails/1021-39th-Ave-NE-Saint-Petersburg-FL-33703/46990099_zpid/,"$264,205 ","$260,000 ",33703,3 beds,,FL,1021 39th Ave NE,2 baths,"1,466 sqft",(727) 821-2398 
Land O Lakes,http://www.zillow.com/homedetails/Hugh-Ln-Land-O-Lakes-FL-34638/2100537779_zpid/,,"$159,900 ",34638,,,FL,Hugh Ln,,,(813) 731-1411 
Lake Wales,http://www.zillow.com/homedetails/2547-Nursery-Road-Lake-Wales-FL-33859/2100538495_zpid/,"$105,977 ","$170,000 ",33859,3 beds,,FL,2547 Nursery Road,2 baths,"1,344 sqft",(863) 676-6377 
Keystone Heights,http://www.zillow.com/homedetails/7605-Sand-Dune-Ct-Keystone-Heights-FL-32656/43679867_zpid/,"$59,443 ","$62,000 ",32656,2 beds,,FL,7605 Sand Dune Ct,2 baths,"1,040 sqft",(352) 235-5398 
Summerfield,http://www.zillow.com/homedetails/SE-59-Ave-Summerfield-FL-34491/2100596559_zpid/,,"$5,000 ",34491,,,FL,SE 59 Ave,,,(207) 415-0174 
Neptune Beach,http://www.zillow.com/homedetails/220-222-Davis-St-Neptune-Beach-FL-32266/2100540330_zpid/,"$419,694 ","$695,000 ",32266,2 beds,,FL,220-222 Davis St.,2 baths,"1,200 sqft",(770) 843-2830 
Palm Harbor,http://www.zillow.com/homedetails/160-Philadelphia-Blvd-Palm-Harbor-FL-34684/2113813426_zpid/,"$76,501 ","$119,900 ",34684,3 beds,,FL,160 Philadelphia Blvd,2 baths,"1,361 sqft",
Orange Park,http://www.zillow.com/homedetails/2386-Gabriel-Dr-Orange-Park-FL-32073/43706499_zpid/,"$135,753 ","$159,900 ",32073,4 beds,,FL,2386 Gabriel Dr,2 baths,"1,670 sqft",(904) 757-3581 
Jacksonville,http://www.zillow.com/homedetails/1929-Constant-Dr-Jacksonville-FL-32210/44413666_zpid/,"$88,242 ","$109,900 ",32210,3 beds,,FL,1929 Constant Dr,2 baths,"1,541 sqft",(904) 757-3581 
Destin,http://www.zillow.com/homedetails/9815-Us-Highway-98-W-UNIT-129-Destin-FL-32550/48125451_zpid/,"$272,724 ","$295,000 ",32550,3 beds,,FL,9815 Us Highway 98 W UNIT 129,3 baths,"1,479 sqft",(256) 882-1702 
Williston,http://www.zillow.com/homedetails/614-NE-10th-Blvd-Williston-FL-32696/45645448_zpid/,"$137,900 ","$179,900 ",32696,4 beds,,FL,614 NE 10th Blvd,2 baths,"1,600 sqft",(352) 528-1700 
Lutz,http://www.zillow.com/homedetails/2164-Vista-Del-Sol-Cir-UNIT-514-Lutz-FL-33558/46431842_zpid/,"$54,381 ","$65,000 ",33558,1 bed,,FL,2164 Vista Del Sol Cir UNIT 514,1 bath,392 sqft,
Venice,http://www.zillow.com/homedetails/3022-Sail-Pointe-Cir-5-B-Venice-FL-34293/47568116_zpid/,"$145,622 ","$144,900 ",34293,3 beds,,FL,3022 Sail Pointe Cir # 5-B,2 baths,"1,160 sqft",(740) 334-3824 
Sarasota,http://www.zillow.com/homedetails/3503-Kingswood-Dr-Sarasota-FL-34232/47496398_zpid/,"$288,701 ","$269,900 ",34232,3 beds,,FL,3503 Kingswood Dr,2 baths,"2,032 sqft",(941) 587-6135 
Lecanto,http://www.zillow.com/homedetails/616-N-Brighton-Rd-Lecanto-FL-34461/43653436_zpid/,"$224,253 ","$300,000 ",34461,3 beds,,FL,616 N Brighton Rd,3 baths,"1,889 sqft",(352) 228-2514 
Spring Hill,http://www.zillow.com/homedetails/12214-Padron-Blvd-Spring-Hill-FL-34609/44819851_zpid/,"$217,587 ","$235,000 ",34609,3 beds,,FL,12214 Padron Blvd,2 baths,"2,348 sqft",
Saint Petersburg,http://www.zillow.com/homedetails/1770-29th-St-S-Saint-Petersburg-FL-33712/47190827_zpid/,"$41,729 ","$35,000 ",33712,2 beds,,FL,1770 29th St S,1 bath,"1,066 sqft",(813) 530-5517 
Ocala,http://www.zillow.com/homedetails/4195-SW-95th-St-Ocala-FL-34476/87651548_zpid/,"$99,995 ","$95,000 ",34476,2 beds,,FL,4195 SW 95th St,1 bath,974 sqft,(352) 840-0032 
